user_id,dbscan_cluster,spam_rate
153085,25,1.0
153098,13,0.0
153105,13,0.0
153108,6,0.0
153111,0,0.0
153123,0,0.0
153125,6,0.0
153126,3,0.0
153130,13,0.0
153131,0,0.0
153133,21,0.0
153143,0,1.0
153146,0,1.0
153158,102,0.0
153169,0,0.0
153178,0,0.0
153188,0,1.0
153199,0,1.0
153210,0,0.0
153215,15,0.0
153221,6,0.0
153242,6,0.0
153243,32,0.0
153247,0,0.0
153250,0,0.0
153252,0,0.0
153254,8,0.0
153284,163,0.0
153294,0,1.0
153314,5,0.0
153316,5,0.0
153318,6,0.0
153324,134,0.0
153326,13,1.0
153330,6,0.0
153336,0,1.0
153338,13,0.0
153376,15,0.0
153381,0,1.0
153384,0,1.0
153386,0,0.0
153391,19,0.0
153405,13,1.0
153410,6,1.0
153418,0,1.0
153421,0,1.0
153425,0,0.0
153434,0,0.0
153444,0,0.0
153458,5,0.0
153459,5,0.0
153461,6,0.0
153464,0,0.0
153465,52,0.0
153466,0,0.0
153468,0,0.0
153474,6,0.0
153483,0,0.0
153486,16,0.0
153487,0,0.0
153501,15,0.0
153504,11,1.0
153506,6,1.0
153513,62,0.0
153516,6,0.0
153518,13,0.0
153527,6,1.0
153537,6,1.0
153539,0,1.0
153543,0,1.0
153546,0,0.0
153558,0,0.0
153564,0,0.0
153566,10,0.0
153567,0,0.0
153572,34,0.0
153575,0,0.0
153577,0,0.0
153585,51,1.0
153586,13,1.0
153602,6,1.0
153606,6,1.0
153608,32,1.0
153616,0,1.0
153631,0,1.0
153648,0,0.0
153665,6,0.0
153670,131,0.0
153673,10,0.0
153674,40,0.0
153677,11,0.0
153686,10,0.0
153687,77,0.0
153690,19,0.0
153696,6,0.0
153706,0,0.0
153710,0,0.0
153737,11,0.0
153744,0,0.0
153745,61,0.0
153763,83,0.0
153775,6,0.0
153790,8,0.0
153792,14,0.0
153799,21,0.0
153814,6,1.0
153824,9,0.0
153826,11,0.0
153832,67,0.0
153838,0,0.0
153842,6,0.0
153851,0,0.0
153856,0,0.0
153886,6,0.0
153889,13,1.0
153899,13,1.0
153900,11,1.0
153901,5,1.0
153912,13,1.0
153929,0,1.0
153931,0,1.0
153939,0,1.0
153941,0,1.0
153943,0,1.0
153956,11,0.0
153957,10,0.0
153967,32,0.0
153970,32,0.0
153981,0,0.0
153995,2,0.0
154025,5,0.0
154030,0,0.0
154073,0,0.0
154090,16,1.0
154102,0,1.0
154112,5,0.0
154121,5,0.0
154144,6,0.0
154153,5,0.0
154156,34,0.0
154168,6,0.0
154180,6,0.0
154185,6,0.0
154194,0,0.0
154213,13,0.0
154220,5,0.0
154234,31,0.0
154237,32,0.0
154238,9,0.0
154266,11,1.0
154274,0,1.0
154279,6,0.0
154283,11,0.0
154291,0,0.0
154311,0,0.0
154320,0,0.0
154321,15,0.0
154332,0,1.0
154344,10,0.0
154346,22,0.0
154363,11,1.0
154380,6,1.0
154381,6,1.0
154407,103,0.0
154410,6,0.0
154421,13,0.0
154425,16,0.0
154433,0,0.0
154435,6,0.0
154440,0,0.0
154448,6,0.0
154459,6,0.0
154473,23,0.5
154494,0,0.0
154496,5,0.0
154504,0,0.0
154514,0,1.0
154565,5,0.0
154574,0,0.0
154588,0,0.0
154601,6,0.0
154618,-1,1.0
154627,67,0.0
154630,5,0.0
154651,5,0.0
154675,0,0.0
154678,6,0.0
154679,18,0.0
154701,0,1.0
154708,0,0.0
154709,0,0.0
154715,0,0.0
154730,124,0.0
154731,6,0.0
154741,6,0.0
154743,0,0.0
154752,0,1.0
154757,0,0.0
154781,6,0.0
154785,0,0.0
154787,0,0.0
154791,10,0.0
154792,0,0.0
154802,0,1.0
154803,0,1.0
154812,5,0.0
154813,13,0.0
154815,0,0.0
154833,0,0.0
154834,0,0.0
154840,11,1.0
154842,11,1.0
154852,0,1.0
154858,23,1.0
154860,0,1.0
154868,6,0.0
154874,78,0.0
154883,0,0.0
154894,6,0.0
154909,37,0.0
154929,10,0.0
154930,165,0.0
154942,0,0.0
154948,16,0.0
154951,0,0.0
154961,5,1.0
154967,10,0.5
154969,0,1.0
154984,0,0.0
154986,0,0.0
155000,0,0.0
155002,0,0.0
155006,5,0.0
155008,0,0.0
155009,61,1.0
155035,5,1.0
155039,5,1.0
155061,5,0.0
155078,0,1.0
155086,0,0.0
155087,0,0.0
155100,0,0.0
155109,13,1.0
155115,6,1.0
155117,9,1.0
155123,0,0.0
155125,11,0.0
155130,80,0.5
155165,86,0.25
155171,13,0.0
155175,5,1.0
155193,6,0.0
155195,13,1.0
155233,44,0.0
155240,16,0.0
155241,57,0.0
155249,10,0.0
155250,6,0.0
155266,11,1.0
155285,6,1.0
155298,0,1.0
155300,16,0.5
155310,0,1.0
155314,0,1.0
155315,0,1.0
155316,6,0.0
155327,13,0.0
155334,5,0.0
155346,5,0.0
155351,37,0.0
155355,0,0.0
155357,0,0.0
155368,69,0.0
155370,77,0.0
155372,8,0.0
155387,22,0.0
155390,0,0.0
155396,0,0.0
155397,0,0.0
155403,10,0.0
155411,11,0.0
155418,22,0.0
155419,0,0.0
155428,9,0.0
155429,11,0.0
155437,0,0.0
155438,6,0.0
155453,62,0.0
155462,50,0.0
155475,16,0.0
155482,16,0.0
155484,0,0.0
155492,9,0.0
155493,0,0.0
155509,3,0.0
155516,9,0.0
155524,13,1.0
155527,6,1.0
155536,37,0.0
155547,13,1.0
155550,26,0.5
155553,13,1.0
155557,15,1.0
155560,31,1.0
155565,6,1.0
155566,6,1.0
155578,0,1.0
155580,0,1.0
155593,0,1.0
155597,61,0.0
155599,16,0.0
155613,6,0.0
155618,13,0.0
155630,11,0.0
155632,6,0.0
155635,6,0.0
155638,18,0.0
155639,5,0.0
155648,6,0.0
155658,61,0.0
155662,0,0.0
155671,0,0.0
155678,13,1.0
155679,11,1.0
155691,13,0.0
155702,11,0.0
155703,6,0.0
155721,6,0.0
155730,0,0.0
155741,0,0.0
155768,13,1.0
155775,13,1.0
155776,13,1.0
155784,0,1.0
155791,70,0.0
155799,13,0.0
155806,61,0.0
155821,11,1.0
155833,6,1.0
155834,6,1.0
155836,0,1.0
155838,0,1.0
155859,35,0.0
155876,5,0.0
155887,0,0.0
155894,0,0.0
155896,5,1.0
155898,16,0.0
155931,6,1.0
155939,0,1.0
155944,0,1.0
155948,0,1.0
155952,0,1.0
155974,0,1.0
155975,0,1.0
155976,0,1.0
155991,0,1.0
155999,0,1.0
156010,0,1.0
156016,5,0.0
156031,5,0.0
156039,-1,0.0
156045,6,1.0
156047,6,1.0
156054,0,1.0
156064,0,1.0
156073,0,0.0
156093,0,0.0
156113,10,0.0
156119,0,0.0
156123,42,1.0
156141,42,0.0
156161,6,0.0
156162,71,0.0
156166,22,0.0
156176,0,1.0
156177,0,1.0
156180,0,0.0
156181,8,0.0
156191,6,0.0
156196,0,0.0
156204,6,0.0
156219,0,1.0
156224,0,1.0
156241,23,0.0
156251,68,0.0
156259,13,0.0
156273,0,0.0
156283,11,1.0
156292,6,1.0
156303,0,1.0
156343,5,0.0
156346,0,0.0
156348,11,0.0
156374,6,0.0
156376,23,0.0
156378,8,0.0
156379,0,0.0
156382,0,0.0
156391,0,0.0
156394,0,0.0
156398,21,0.0
156413,6,0.0
156425,1,0.0
156440,0,0.0
156456,6,0.0
156461,6,0.0
156464,0,0.0
156470,0,0.0
156480,13,0.0
156503,40,0.0
156518,13,1.0
156524,11,1.0
156546,0,1.0
156557,37,1.0
156563,-1,0.0
156566,61,0.0
156581,163,0.0
156586,6,0.0
156603,13,0.0
156606,8,0.0
156609,11,0.0
156616,18,0.0
156618,0,0.0
156621,13,0.0
156630,6,0.0
156653,37,0.0
156657,5,0.0
156666,77,0.0
156673,0,0.0
156675,134,0.0
156687,5,0.0
156692,0,0.0
156696,34,0.0
156704,73,0.0
156709,8,0.0
156717,15,0.0
156718,0,0.0
156721,0,0.0
156726,6,0.0
156730,6,0.0
156734,6,0.0
156738,10,0.0
156740,6,0.0
156751,11,0.0
156756,0,0.0
156763,11,0.0
156771,5,1.0
156785,0,1.0
156814,22,0.0
156822,13,0.0
156825,22,0.0
156827,0,0.0
156834,44,0.0
156839,15,0.0
156842,3,0.0
156844,0,0.0
156847,6,0.0
156849,37,0.0
156853,61,0.0
156863,0,0.0
156907,6,0.0
156910,0,0.0
156916,0,0.0
156917,0,0.0
156924,11,1.0
156925,105,1.0
156926,6,1.0
156929,0,1.0
156932,6,0.0
156933,6,0.0
156946,69,0.0
156949,6,0.0
156951,22,0.0
156956,0,0.0
156972,13,1.0
156981,-1,1.0
156985,13,1.0
157000,13,1.0
157006,13,1.0
157007,13,1.0
157008,13,1.0
157018,11,1.0
157019,11,1.0
157031,-1,1.0
157039,0,1.0
157060,6,0.0
157061,6,0.0
157090,0,0.0
157091,6,0.0
157102,68,0.0
157115,0,0.0
157120,11,0.0
157121,0,0.0
157126,5,0.0
157132,37,0.0
157149,3,0.0
157151,6,0.0
157153,9,0.0
157158,6,0.0
157160,70,0.0
157164,6,0.0
157166,6,0.0
157167,8,0.0
157179,50,0.0
157183,81,0.0
157191,11,0.0
157196,38,0.0
157198,13,0.0
157199,6,0.0
157210,5,0.0
157214,35,0.0
157239,22,0.0
157245,0,0.0
157253,13,0.0
157254,13,0.0
157260,13,0.0
157261,0,0.0
157262,32,0.0
157263,0,0.0
157271,5,0.0
157291,11,0.0
157293,61,0.0
157296,9,0.0
157332,6,0.0
157357,37,1.0
157363,11,0.0
157367,10,0.0
157369,11,0.0
157373,0,0.0
157376,0,1.0
157381,13,1.0
157382,13,1.0
157388,37,1.0
157392,6,0.0
157404,0,0.0
157407,6,0.0
157430,21,1.0
157440,67,0.0
157457,15,1.0
157463,6,1.0
157475,6,0.0
157486,6,0.0
157487,22,0.0
157492,16,0.0
157495,0,0.0
157500,11,0.0
157514,0,1.0
157517,10,0.0
157521,0,0.0
157531,41,0.0
157532,0,0.0
157551,0,0.0
157552,0,0.0
157566,0,0.0
157572,0,0.0
157575,0,0.0
157582,0,0.0
157585,0,0.0
157588,10,0.0
157621,6,1.0
157631,6,1.0
157638,6,1.0
157639,6,1.0
157650,0,1.0
157657,0,1.0
157662,0,1.0
157670,0,1.0
157687,0,1.0
157689,0,1.0
157690,0,1.0
157696,0,1.0
157707,0,1.0
157713,0,1.0
157722,0,1.0
157725,32,1.0
157730,0,1.0
157731,0,1.0
157747,0,0.0
157749,0,0.0
157762,13,0.0
157776,0,0.0
157785,0,0.0
157804,0,0.0
157819,78,0.0
157821,0,0.0
157828,0,0.0
157846,11,0.0
157855,6,0.0
157857,0,0.0
157860,0,0.0
157865,0,0.0
157870,10,0.0
157871,70,0.0
157893,6,0.0
157899,13,0.0
157916,0,0.0
157923,17,0.0
157930,15,0.0
157943,6,0.0
157984,0,0.0
158000,8,0.0
158007,0,0.0
158036,0,1.0
158041,0,1.0
158055,0,1.0
158065,77,0.0
158082,0,0.0
158092,6,1.0
158103,0,1.0
158116,6,0.0
158117,0,0.0
158123,0,0.0
158133,6,0.0
158147,6,0.0
158149,13,0.0
158152,0,0.0
158156,6,0.0
158158,31,0.0
158160,13,0.0
158164,6,0.0
158170,16,0.0
158180,21,0.0
158188,0,1.0
158198,0,0.0
158208,0,0.0
158212,0,0.0
158216,0,0.0
158221,6,0.0
158222,0,0.0
158232,0,0.0
158242,6,1.0
158246,0,1.0
158253,0,0.0
158281,13,0.0
158284,11,0.0
158287,0,0.0
158298,0,0.0
158303,0,1.0
158315,0,0.0
158328,22,0.0
158337,78,0.0
158340,9,0.0
158347,6,0.0
158366,0,0.0
158373,11,1.0
158376,6,1.0
158383,6,0.0
158389,13,0.0
158390,6,0.0
158393,6,0.0
158394,5,0.0
158397,13,0.0
158406,0,0.0
158407,-1,0.0
158410,0,0.0
158411,0,0.0
158424,13,0.0
158429,18,0.0
158430,6,0.0
158431,13,0.0
158439,13,0.0
158443,13,0.0
158449,13,1.0
158459,13,1.0
158460,13,1.0
158488,11,0.0
158494,6,0.0
158497,0,0.0
158511,-1,1.0
158516,13,0.0
158522,40,0.0
158535,51,1.0
158537,11,1.0
158551,30,0.0
158554,6,1.0
158575,0,1.0
158586,0,0.0
158604,13,1.0
158606,13,1.0
158607,13,1.0
158642,6,1.0
158645,0,1.0
158646,0,1.0
158647,0,1.0
158652,13,0.0
158657,11,0.0
158662,16,0.0
158678,13,0.0
158685,0,0.0
158696,62,0.0
158700,6,0.0
158717,0,0.0
158725,6,0.0
158732,37,0.0
158734,32,0.0
158736,19,0.0
158738,8,0.0
158744,13,1.0
158753,13,1.0
158768,5,1.0
158770,5,1.0
158772,5,1.0
158782,6,1.0
158785,6,1.0
158788,6,1.0
158789,6,1.0
158796,6,1.0
158831,0,1.0
158834,0,1.0
158837,0,1.0
158838,6,0.0
158842,61,0.0
158848,6,0.0
158894,11,0.0
158895,0,0.0
158907,22,0.0
158920,0,0.0
158924,0,0.0
158926,8,0.0
158944,38,0.0
158946,2,0.0
158950,9,0.0
158951,26,0.0
158953,16,0.0
158957,0,0.0
158970,105,0.0
158981,37,0.0
159001,37,0.0
159023,0,0.0
159033,6,0.0
159047,5,0.0
159058,6,0.0
159059,0,0.0
159073,6,0.0
159074,13,0.0
159088,61,0.0
159089,6,0.0
159091,72,0.0
159096,0,0.0
159099,5,0.0
159106,78,0.0
159119,22,0.0
159120,22,0.0
159126,0,0.0
159127,0,0.0
159129,6,0.0
159132,13,0.0
159139,61,0.0
159146,6,0.0
159147,5,0.0
159153,0,0.0
159160,-1,0.0
159169,6,0.0
159174,6,0.0
159177,6,0.0
159184,50,0.0
159185,72,0.0
159193,5,0.0
159225,6,0.0
159256,22,0.0
159278,74,0.0
159279,0,0.0
159280,6,0.0
159295,22,0.0
159322,22,0.0
159337,0,0.0
159338,-1,0.0
159342,21,0.0
159343,34,0.0
159354,13,1.0
159355,13,1.0
159360,11,1.0
159368,5,1.0
159372,6,1.0
159385,0,1.0
159392,0,1.0
159397,0,1.0
159400,0,1.0
159413,10,0.0
159418,83,0.0
159425,0,0.0
159433,6,0.0
159449,0,0.0
159471,6,0.0
159479,10,0.0
159488,10,0.0
159489,9,0.0
159496,6,0.0
159499,6,0.0
159500,0,0.0
159504,15,0.0
159514,21,0.0
159519,6,0.0
159524,2,0.0
159540,2,0.0
159544,6,0.0
159547,6,0.0
159551,5,0.0
159556,6,0.0
159558,6,0.0
159564,0,0.0
159574,5,1.0
159576,5,1.0
159580,0,1.0
159608,100,0.0
159609,6,0.0
159635,5,0.0
159636,0,0.0
159660,26,0.0
159662,6,0.0
159666,13,0.0
159674,0,0.0
159677,16,0.0
159684,0,0.0
159692,6,0.0
159693,24,0.0
159709,6,0.0
159715,0,1.0
159733,0,0.0
159736,0,0.0
159769,0,1.0
159771,69,0.0
159773,13,0.0
159783,10,0.0
159792,6,0.0
159794,6,0.0
159814,11,0.0
159822,19,0.0
159835,13,0.0
159841,5,0.0
159843,0,0.0
159845,6,0.0
159857,0,0.0
159868,0,0.0
159871,0,0.0
159878,0,0.0
159901,6,1.0
159902,42,1.0
159914,72,0.0
159916,6,0.0
159919,6,0.0
159920,21,0.0
159936,6,0.0
159940,13,0.0
159951,8,0.0
159952,28,0.0
159959,117,0.0
159972,34,0.0
159980,8,0.0
159984,72,0.0
159987,95,0.0
159990,0,0.0
160012,35,0.0
160018,16,0.0
160026,3,0.0
160053,0,0.0
160054,0,0.0
160078,6,0.0
160087,37,0.0
160088,10,0.0
160094,0,0.0
160098,13,1.0
160102,15,1.0
160113,0,1.0
160117,13,0.0
160128,31,0.0
160133,16,0.0
160138,6,0.0
160161,0,0.0
160163,0,0.0
160166,10,0.0
160167,0,0.0
160181,13,1.0
160186,13,1.0
160188,13,1.0
160192,0,1.0
160194,0,1.0
160196,0,1.0
160201,13,0.0
160208,16,0.0
160219,83,0.0
160228,13,0.0
160231,11,0.0
160262,-1,0.0
160263,6,0.0
160266,0,0.0
160270,0,0.0
160280,148,1.0
160282,6,1.0
160290,0,1.0
160307,2,0.0
160308,0,0.0
160311,0,0.0
160326,34,0.0
160342,0,0.0
160344,0,0.0
160345,0,0.0
160366,13,1.0
160367,5,1.0
160370,0,0.0
160375,6,1.0
160387,6,0.0
160390,6,0.0
160401,0,0.0
160402,6,0.0
160418,6,1.0
160436,6,1.0
160448,0,1.0
160450,0,1.0
160468,6,0.0
160469,5,0.0
160485,6,0.0
160499,6,0.0
160503,6,0.0
160508,6,0.0
160510,6,0.0
160523,0,0.0
160527,6,0.0
160529,68,0.0
160535,0,0.0
160538,0,0.0
160546,18,0.0
160549,0,0.0
160554,72,0.0
160555,6,0.0
160559,6,0.0
160567,6,0.0
160568,6,0.0
160573,0,0.0
160583,6,0.0
160587,22,0.0
160596,32,0.0
160610,67,0.0
160622,10,0.0
160629,13,0.0
160633,77,0.0
160638,10,0.0
160643,0,0.0
160677,13,1.0
160687,0,1.0
160697,0,0.0
160707,5,1.0
160737,0,0.0
160749,80,0.0
160750,0,0.0
160753,10,0.0
160758,0,0.0
160761,6,0.0
160776,6,0.0
160784,13,0.0
160789,11,0.0
160795,22,0.0
160806,0,0.0
160811,0,0.0
160821,0,0.0
160839,6,0.0
160857,11,0.0
160868,0,0.0
160874,32,0.0
160890,0,0.0
160891,11,0.0
160897,6,0.0
160902,0,0.0
160905,9,0.0
160913,0,0.0
160928,6,0.0
160937,16,0.0
160939,8,0.0
160949,112,0.0
160963,0,0.0
160967,2,0.0
160968,6,0.0
160978,13,1.0
160979,6,1.0
160984,0,1.0
160990,32,0.0
160992,6,0.0
161005,0,0.0
161009,92,0.0
161013,0,0.0
161014,52,0.0
161017,0,0.0
161038,6,0.0
161039,50,0.0
161050,0,0.0
161074,5,0.0
161076,22,0.0
161080,16,0.0
161096,0,0.0
161103,0,0.0
161129,0,1.0
161151,164,1.0
161191,0,0.0
161204,10,0.0
161209,5,0.0
161245,0,0.0
161266,6,0.0
161267,0,0.0
161274,2,0.0
161319,0,1.0
161348,70,0.0
161359,0,1.0
161369,6,0.0
161375,13,0.0
161389,16,0.0
161396,79,0.0
161400,13,0.0
161408,13,0.0
161442,0,0.0
161453,10,0.0
161466,43,0.0
161477,13,1.0
161490,0,0.0
161498,0,0.0
161514,49,0.5
161517,11,0.0
161523,11,0.0
161528,11,0.0
161533,6,0.0
161537,-1,0.0
161538,0,0.0
161542,13,0.0
161549,11,0.0
161552,13,0.0
161561,11,0.0
161565,11,0.0
161569,13,0.0
161572,49,1.0
161573,13,1.0
161577,5,1.0
161583,0,1.0
161585,0,1.0
161597,13,0.0
161605,10,0.0
161608,13,0.0
161616,10,0.0
161620,6,0.0
161635,11,0.0
161644,6,0.0
161646,10,0.0
161648,0,0.0
161650,0,0.0
161657,6,0.0
161659,38,0.0
161660,6,0.0
161667,6,0.0
161684,0,0.0
161688,11,1.0
161692,0,1.0
161695,32,1.0
161696,0,1.0
161700,22,0.0
161704,0,0.0
161714,2,0.0
161724,13,1.0
161725,11,1.0
161730,0,1.0
161740,0,1.0
161745,0,1.0
161755,0,0.0
161764,0,0.0
161769,10,0.0
161785,0,0.0
161786,0,0.0
161789,0,0.0
161791,11,0.0
161797,0,0.0
161804,0,0.0
161811,0,0.0
161817,0,0.0
161823,67,0.0
161824,0,0.0
161828,0,0.0
161829,13,1.0
161837,6,1.0
161842,37,0.0
161843,6,0.0
161853,0,0.0
161856,18,0.0
161868,13,1.0
161876,0,1.0
161884,0,1.0
161889,0,1.0
161897,45,0.0
161898,0,0.0
161899,10,0.0
161902,0,0.0
161914,0,0.0
161923,2,0.0
161927,16,0.0
161928,0,0.0
161929,0,0.0
161931,0,0.0
161948,6,0.0
161954,23,0.0
161955,6,0.0
161956,0,0.0
161977,0,0.0
161981,0,0.0
161987,0,0.0
161992,13,0.0
162002,6,0.0
162005,6,0.0
162012,13,1.0
162025,22,0.0
162043,6,0.0
162047,13,1.0
162048,13,1.0
162053,6,1.0
162075,70,0.0
162077,18,0.0
162078,6,0.0
162095,0,0.0
162099,115,0.0
162107,0,0.0
162115,0,1.0
162116,0,1.0
162119,0,0.0
162121,0,0.0
162127,45,0.0
162131,6,1.0
162136,10,1.0
162144,0,1.0
162161,2,0.0
162165,6,0.0
162181,0,0.0
162186,0,0.0
162197,0,0.0
162214,0,1.0
162215,0,1.0
162217,6,0.0
162233,0,0.0
162236,11,0.0
162238,6,0.0
162239,13,1.0
162253,0,1.0
162255,10,1.0
162259,0,1.0
162287,0,0.0
162290,9,0.0
162292,21,0.0
162293,13,0.0
162301,0,0.0
162309,0,0.0
162314,0,0.0
162315,6,0.0
162324,6,0.0
162326,0,0.0
162327,6,0.0
162333,61,0.0
162334,105,0.0
162341,6,1.0
162350,23,1.0
162353,13,0.0
162360,0,0.0
162364,0,0.0
162368,22,0.0
162372,15,0.0
162383,0,0.0
162384,8,0.0
162398,13,0.0
162410,0,1.0
162412,0,1.0
162415,16,0.5
162440,0,1.0
162450,0,1.0
162459,0,1.0
162465,13,0.0
162470,0,0.0
162472,83,0.0
162487,11,1.0
162501,13,1.0
162502,13,1.0
162512,6,0.0
162526,0,1.0
162532,3,0.0
162545,0,0.0
162565,22,0.0
162566,0,0.0
162575,13,1.0
162580,22,1.0
162583,6,1.0
162584,6,1.0
162585,6,1.0
162586,6,1.0
162621,0,0.0
162628,37,0.0
162631,0,0.0
162654,13,0.0
162664,47,0.0
162666,0,0.0
162672,9,0.0
162685,6,0.0
162694,0,0.0
162701,0,0.0
162713,0,0.0
162714,0,0.0
162728,11,0.0
162741,40,0.0
162743,0,0.0
162748,16,0.0
162783,0,1.0
162796,0,0.0
162798,0,0.0
162801,0,0.0
162840,0,0.0
162855,13,1.0
162867,11,1.0
162884,167,1.0
162885,0,1.0
162888,0,1.0
162900,0,0.0
162909,0,0.0
162911,0,0.0
162918,6,0.0
162925,0,0.0
162937,44,0.0
162944,22,0.0
162964,13,0.0
163010,6,0.0
163027,6,0.0
163041,31,0.0
163059,0,0.0
163064,0,0.0
163083,16,0.0
163084,16,0.0
163091,85,0.0
163095,0,0.0
163099,6,0.0
163104,0,0.0
163109,2,0.0
163110,21,0.0
163118,38,0.0
163127,6,0.0
163135,0,0.0
163137,75,0.0
163145,0,0.0
163163,6,1.0
163174,13,1.0
163177,6,1.0
163193,72,0.0
163195,0,0.0
163197,6,1.0
163204,5,1.0
163206,6,1.0
163210,0,1.0
163213,0,1.0
163214,10,1.0
163219,0,1.0
163233,6,0.0
163236,6,0.0
163244,21,0.0
163247,6,0.0
163249,6,0.0
163255,0,0.0
163268,6,0.0
163276,0,0.0
163278,10,0.0
163292,11,1.0
163297,5,1.0
163299,6,1.0
163302,6,1.0
163312,6,1.0
163320,0,1.0
163321,0,1.0
163323,0,1.0
163326,0,1.0
163329,0,1.0
163330,0,1.0
163332,0,1.0
163334,0,1.0
163335,0,1.0
163337,37,1.0
163340,6,0.0
163344,0,0.0
163351,105,0.0
163355,-1,0.0
163375,0,0.0
163376,11,0.0
163377,0,0.0
163378,0,0.0
163391,0,0.0
163415,6,0.0
163417,6,0.0
163421,73,0.0
163433,0,0.0
163441,11,0.0
163442,-1,0.0
163448,6,0.0
163452,10,0.0
163454,23,0.0
163456,8,0.0
163463,0,0.0
163465,6,0.0
163474,6,0.0
163483,13,1.0
163484,13,1.0
163485,13,1.0
163514,6,0.0
163515,6,0.0
163522,77,0.0
163527,6,0.0
163531,0,0.0
163544,0,0.0
163555,0,0.0
163576,6,0.0
163578,21,0.0
163583,16,0.0
163588,6,0.0
163592,32,0.0
163599,13,1.0
163612,32,1.0
163619,132,1.0
163627,32,0.0
163631,63,0.0
163641,22,0.0
163653,0,0.0
163656,0,0.0
163664,0,0.0
163668,0,0.0
163672,0,0.0
163674,0,1.0
163678,11,1.0
163695,13,0.0
163696,19,0.0
163705,6,0.0
163709,6,0.0
163714,42,0.0
163721,11,0.0
163727,23,0.5
163733,183,1.0
163734,10,1.0
163751,6,1.0
163754,37,1.0
163766,11,0.0
163767,6,0.0
163768,0,0.0
163773,6,0.0
163777,30,0.0
163780,0,0.0
163787,6,0.0
163789,23,0.0
163799,38,0.0
163805,11,1.0
163810,6,0.0
163819,13,0.0
163834,6,1.0
163837,0,1.0
163845,0,0.0
163857,0,1.0
163865,6,0.0
163866,15,0.0
163868,0,0.0
163881,0,0.0
163883,0,0.0
163884,0,0.0
163886,10,0.0
163903,8,0.0
163909,13,0.0
163916,0,1.0
163943,5,1.0
163952,0,1.0
163956,0,1.0
163958,0,1.0
163961,0,1.0
163962,0,1.0
164005,6,0.0
164023,0,0.0
164026,5,0.0
164032,53,1.0
164041,0,0.0
164045,0,0.0
164058,0,0.0
164059,0,0.0
164063,0,0.0
164076,0,1.0
164083,13,0.0
164084,5,0.0
164089,13,1.0
164099,19,1.0
164103,6,0.0
164105,21,0.0
164107,102,0.0
164112,6,0.0
164118,0,0.0
164132,6,0.0
164143,11,1.0
164147,39,0.0
164163,6,0.0
164176,13,1.0
164198,6,1.0
164199,6,1.0
164217,0,0.0
164225,0,0.0
164228,10,0.0
164231,6,0.0
164235,5,0.0
164237,6,0.0
164256,0,0.0
164264,0,0.0
164266,10,0.0
164268,32,0.0
164270,0,0.0
164273,150,0.0
164276,7,0.0
164296,0,0.0
164308,16,0.0
164309,0,0.0
164310,53,0.0
164317,0,0.0
164333,9,0.0
164336,0,0.0
164337,6,0.0
164344,0,0.0
164361,63,0.0
164366,5,0.0
164376,9,0.0
164381,0,0.0
164404,22,1.0
164412,6,1.0
164420,6,1.0
164427,0,1.0
164447,0,1.0
164448,0,1.0
164450,23,1.0
164454,0,1.0
164461,0,0.0
164464,10,0.0
164479,-1,0.0
164492,0,0.0
164494,16,0.0
164502,32,0.0
164519,0,0.0
164523,0,0.0
164534,0,0.0
164552,16,0.0
164561,32,0.0
164564,0,0.0
164566,21,0.0
164572,14,0.0
164584,22,0.0
164607,-1,0.0
164613,0,0.0
164627,9,0.0
164637,0,0.0
164645,0,0.0
164646,0,0.0
164653,0,0.0
164657,13,0.0
164658,0,0.0
164660,39,0.0
164675,89,0.0
164688,0,0.0
164693,0,0.0
164702,0,0.0
164716,0,0.0
164718,6,0.0
164721,0,0.0
164724,0,0.0
164725,61,0.0
164726,0,0.0
164730,35,0.0
164735,6,0.0
164740,0,0.0
164746,15,0.0
164749,0,0.0
164760,0,0.0
164763,16,0.0
164768,0,1.0
164775,61,1.0
164786,0,1.0
164791,0,1.0
164797,-1,0.0
164831,0,1.0
164847,0,0.0
164861,61,0.0
164880,0,0.0
164884,38,0.0
164900,61,0.0
164968,0,0.0
164971,0,0.0
164984,18,0.5
164985,6,1.0
164987,0,1.0
164991,0,1.0
164996,0,0.0
165009,38,1.0
165024,61,0.0
165029,100,0.3333333333333333
165037,13,0.0
165049,13,0.0
165068,74,0.0
165080,0,1.0
165098,13,1.0
165100,6,1.0
165105,0,1.0
165109,0,0.0
165114,0,0.0
165117,0,0.0
165118,0,0.0
165124,6,0.0
165134,0,0.0
165143,0,0.0
165146,0,0.0
165154,0,0.0
165161,5,0.0
165162,6,0.0
165170,0,0.0
165199,6,1.0
165202,0,1.0
165212,5,0.0
165220,0,0.0
165228,0,0.0
165250,13,0.0
165268,23,0.0
165270,0,0.0
165283,6,0.0
165290,13,0.0
165295,6,0.0
165299,16,0.0
165300,0,0.0
165339,0,0.0
165340,32,0.0
165345,13,1.0
165351,79,0.0
165363,23,1.0
165365,5,1.0
165375,6,1.0
165389,0,1.0
165416,67,0.0
165427,0,0.0
165437,6,0.0
165442,0,0.0
165450,22,0.0
165456,6,0.0
165458,13,1.0
165461,32,1.0
165475,0,0.0
165482,22,0.0
165498,5,0.0
165499,83,0.0
165502,6,0.0
165509,0,0.0
165510,6,0.0
165521,0,0.0
165527,0,0.0
165529,0,0.0
165541,11,1.0
165547,3,1.0
165549,6,1.0
